연도,월,일정,전시요일,전시순서,온라인상품코드,상품명,브랜드명,정상가,최종혜택가,할인율,결제수량,결제금액(포인트포함),PV
2026,7,07/13,월,1,9100000022,전기 토스터,MORNING BREW,119000,101200,15,69,5934000,552
2026,7,07/13,월,2,9100000024,무선 서큘레이터,AIRNEST,189000,94500,50,61,5507000,976
2026,7,07/13,월,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,74500,50,83,5440000,1079
2026,7,07/13,월,4,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,28600,45,197,5593000,1970
2026,7,07/13,월,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,51800,25,91,5126000,728
2026,7,07/14,화,1,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,135800,35,35,4688000,285
2026,7,07/14,화,2,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,92400,45,92,8700000,1012
2026,7,07/14,화,3,9100000011,수분 장벽 크림,PURELAB,68000,54400,20,149,9026000,1639
2026,7,07/14,화,4,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,127200,20,32,3629000,320
2026,7,07/14,화,5,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,50200,15,50,2608000,394
2026,7,07/14,화,6,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,38000,45,138,4714000,966
2026,7,07/14,화,7,9100000014,벨벳 립 틴트,GLOWMATE,32000,28800,10,85,2535000,1445
2026,7,07/16,목,1,9100000005,러닝 경량 자켓,MOTION LAB,149000,119200,20,58,8055000,1044
2026,7,07/16,목,2,9100000002,여성 울 블렌드 가디건,LUMEN,219000,131400,40,62,8611000,682
2026,7,07/16,목,3,9100000014,벨벳 립 틴트,GLOWMATE,32000,16000,50,205,3582000,2050
2026,7,07/16,목,4,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,160600,15,34,6583000,544
2026,7,07/16,목,5,9100000023,미니 공기청정기,AIRNEST,299000,164400,45,44,6929000,704
2026,7,07/17,금,1,9100000023,미니 공기청정기,AIRNEST,299000,269100,10,22,6381000,332
2026,7,07/17,금,2,9100000005,러닝 경량 자켓,MOTION LAB,149000,89400,40,52,5354000,832
2026,7,07/17,금,3,9100000024,무선 서큘레이터,AIRNEST,189000,132300,30,42,6691000,378
2026,7,07/17,금,4,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,64400,35,48,3070000,624
2026,7,07/17,금,5,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,89500,50,68,6272000,680
2026,7,07/17,금,6,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,25400,35,187,4014000,935
2026,7,07/17,금,7,9100000003,남성 클래식 셔츠,NORDEN,129000,96800,25,28,2936000,392
2026,7,07/17,금,8,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,58600,15,55,3746000,495
2026,7,07/18,토,1,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,69300,30,46,3583000,828
2026,7,07/18,토,2,9100000010,데일리 토트백,ATELIER BAG,259000,207200,20,20,3546000,375
2026,7,07/18,토,3,9100000009,레더 미니 숄더백,ATELIER BAG,329000,246800,25,17,3779000,289
2026,7,07/18,토,4,9100000020,세라믹 냄비 세트,HOME TABLE,249000,186800,25,32,5102000,474
2026,7,07/18,토,5,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,87400,45,47,3631000,423
2026,7,07/18,토,6,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,177600,15,27,4895000,243
2026,7,07/22,수,1,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,29500,50,142,4270000,2272
2026,7,07/22,수,2,9100000003,남성 클래식 셔츠,NORDEN,129000,109600,15,30,3588000,321
2026,7,07/22,수,3,9100000024,무선 서큘레이터,AIRNEST,189000,160600,15,37,5342000,370
2026,7,07/22,수,4,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,104500,50,69,6277000,424
2026,7,07/22,수,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,62100,10,58,3453000,1044
2026,7,07/22,수,6,9100000011,수분 장벽 크림,PURELAB,68000,51000,25,92,5474000,1656
2026,7,07/22,수,7,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,54500,45,50,3072000,364
2026,7,07/25,토,1,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,158400,20,44,6443000,616
2026,7,07/25,토,2,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,33800,25,120,4069000,1800
2026,7,07/25,토,3,9100000020,세라믹 냄비 세트,HOME TABLE,249000,174300,30,54,8193000,810
2026,7,07/25,토,4,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,98500,45,68,7041000,680
2026,7,07/25,토,5,9100000023,미니 공기청정기,AIRNEST,299000,164400,45,24,4525000,491
2026,7,07/26,일,1,9100000011,수분 장벽 크림,PURELAB,68000,57800,15,102,6151000,714
2026,7,07/26,일,2,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,115000,45,74,7433000,1036
2026,7,07/26,일,3,9100000022,전기 토스터,MORNING BREW,119000,89200,25,31,3047000,500
2026,7,07/26,일,4,9100000014,벨벳 립 틴트,GLOWMATE,32000,19200,40,160,2769000,1440
2026,7,07/26,일,5,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,103400,35,34,3154000,374
2026,7,07/26,일,6,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,69300,30,60,4618000,960
2026,7,07/26,일,7,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,109200,35,56,7474000,672
2026,7,07/26,일,8,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,44200,25,74,3775000,592
2026,7,07/27,월,1,9100000005,러닝 경량 자켓,MOTION LAB,149000,96800,35,82,7177000,1066
2026,7,07/27,월,2,9100000020,세라믹 냄비 세트,HOME TABLE,249000,224100,10,23,5441000,184
2026,7,07/27,월,3,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,22500,50,139,2883000,1251
2026,7,07/27,월,4,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,122800,35,31,4337000,496
2026,7,07/27,월,5,9100000023,미니 공기청정기,AIRNEST,299000,269100,10,9,2867000,152
2026,7,07/27,월,6,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,26000,50,157,4111000,1099
2026,7,07/27,월,7,9100000003,남성 클래식 셔츠,NORDEN,129000,90300,30,21,1826000,336
2026,7,07/28,화,1,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,41300,30,126,6263000,1638
2026,7,07/28,화,2,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,31200,40,132,3758000,1716
2026,7,07/28,화,3,9100000021,드립 커피메이커,MORNING BREW,159000,127200,20,34,4136000,374
2026,7,07/28,화,4,9100000005,러닝 경량 자켓,MOTION LAB,149000,104300,30,57,6124000,912
2026,7,07/28,화,5,9100000024,무선 서큘레이터,AIRNEST,189000,132300,30,23,3475000,435
2026,7,07/29,수,1,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,42,7449000,336
2026,7,07/29,수,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,28800,10,212,5588000,2120
2026,7,07/29,수,3,9100000003,남성 클래식 셔츠,NORDEN,129000,64500,50,56,3653000,784
2026,7,07/29,수,4,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,125400,40,55,7107000,660
2026,7,07/29,수,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,58600,15,74,4620000,1258
2026,7,07/29,수,6,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,38200,15,47,2082000,846
2026,7,07/29,수,7,9100000009,레더 미니 숄더백,ATELIER BAG,329000,246800,25,14,3484000,342
2026,7,07/29,수,8,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,99000,50,84,8133000,672
2026,7,07/31,금,1,9100000024,무선 서큘레이터,AIRNEST,189000,113400,40,55,6846000,486
2026,7,07/31,금,2,9100000011,수분 장벽 크림,PURELAB,68000,34000,50,289,9664000,2890
2026,7,07/31,금,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,111800,25,49,5021000,637
2026,7,07/31,금,4,9100000002,여성 울 블렌드 가디건,LUMEN,219000,186200,15,39,7576000,292
2026,7,07/31,금,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,55200,20,91,5833000,1456
2026,7,07/31,금,6,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,143200,20,32,3976000,192
2026,7,07/31,금,7,9100000020,세라믹 냄비 세트,HOME TABLE,249000,149400,40,42,5939000,546
2026,8,08/01,토,1,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,33800,35,199,7100000,2985
2026,8,08/01,토,2,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,151200,20,34,4780000,578
2026,8,08/01,토,3,9100000010,데일리 토트백,ATELIER BAG,259000,168400,35,29,5472000,348
2026,8,08/01,토,4,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,103400,35,52,4972000,936
2026,8,08/01,토,5,9100000014,벨벳 립 틴트,GLOWMATE,32000,25600,20,184,4154000,920
2026,8,08/01,토,6,9100000024,무선 서큘레이터,AIRNEST,189000,113400,40,28,3235000,259
2026,8,08/01,토,7,9100000009,레더 미니 숄더백,ATELIER BAG,329000,246800,25,13,3956000,269
2026,8,08/01,토,8,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,33200,15,54,1829000,378
2026,8,08/02,일,1,9100000012,진정 세럼,PURELAB,59000,35400,40,203,7802000,2842
2026,8,08/02,일,2,9100000021,드립 커피메이커,MORNING BREW,159000,95400,40,84,7867000,1260
2026,8,08/02,일,3,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,141800,25,21,3476000,336
2026,8,08/02,일,4,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,125300,30,35,4245000,367
2026,8,08/02,일,5,9100000009,레더 미니 숄더백,ATELIER BAG,329000,197400,40,25,4423000,409
2026,8,08/02,일,6,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,35,5869000,490
2026,8,08/04,화,1,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,47200,20,74,3547000,370
2026,8,08/04,화,2,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,177600,15,32,7030000,416
2026,8,08/04,화,3,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,107400,40,55,6307000,715
2026,8,08/04,화,4,9100000003,남성 클래식 셔츠,NORDEN,129000,109600,15,20,2264000,340
2026,8,08/04,화,5,9100000020,세라믹 냄비 세트,HOME TABLE,249000,137000,45,41,4991000,410
2026,8,08/05,수,1,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,49500,50,90,4138000,810
2026,8,08/05,수,2,9100000021,드립 커피메이커,MORNING BREW,159000,135200,15,44,6049000,440
2026,8,08/05,수,3,9100000009,레더 미니 숄더백,ATELIER BAG,329000,296100,10,25,6573000,443
2026,8,08/05,수,4,9100000023,미니 공기청정기,AIRNEST,299000,194400,35,29,6428000,377
2026,8,08/05,수,5,9100000005,러닝 경량 자켓,MOTION LAB,149000,89400,40,60,4575000,300
2026,8,08/05,수,6,9100000014,벨벳 립 틴트,GLOWMATE,32000,17600,45,180,3606000,2520
2026,8,08/06,목,1,9100000009,레더 미니 숄더백,ATELIER BAG,329000,181000,45,41,6151000,656
2026,8,08/06,목,2,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,27300,30,178,4093000,3204
2026,8,08/06,목,3,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,104000,45,77,7629000,924
2026,8,08/06,목,4,9100000020,세라믹 냄비 세트,HOME TABLE,249000,137000,45,57,7416000,741
2026,8,08/06,목,5,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,53100,10,72,3660000,1152
2026,8,08/06,목,6,9100000002,여성 울 블렌드 가디건,LUMEN,219000,175200,20,35,7099000,385
2026,8,08/06,목,7,9100000022,전기 토스터,MORNING BREW,119000,107100,10,40,3902000,400
2026,8,08/08,토,1,9100000021,드립 커피메이커,MORNING BREW,159000,127200,20,71,8687000,710
2026,8,08/08,토,2,9100000020,세라믹 냄비 세트,HOME TABLE,249000,224100,10,34,7850000,612
2026,8,08/08,토,3,9100000024,무선 서큘레이터,AIRNEST,189000,170100,10,19,2907000,247
2026,8,08/08,토,4,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,132300,30,29,3893000,411
2026,8,08/08,토,5,9100000011,수분 장벽 크림,PURELAB,68000,51000,25,147,7798000,2205
2026,8,08/08,토,6,9100000022,전기 토스터,MORNING BREW,119000,107100,10,34,3573000,274
2026,8,08/09,일,1,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,152200,15,26,3804000,492
2026,8,08/09,일,2,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,134400,20,61,9277000,610
2026,8,08/09,일,3,9100000003,남성 클래식 셔츠,NORDEN,129000,109600,15,38,3558000,448
2026,8,08/09,일,4,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,119200,25,36,3884000,324
2026,8,08/09,일,5,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,59400,40,60,4115000,420
2026,8,08/10,월,1,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,98500,45,50,4957000,700
2026,8,08/10,월,2,9100000009,레더 미니 숄더백,ATELIER BAG,329000,213800,35,32,6751000,576
2026,8,08/10,월,3,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,47200,20,67,2799000,737
2026,8,08/10,월,4,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,49500,50,88,3629000,968
2026,8,08/10,월,5,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,21,3553000,382
2026,8,08/10,월,6,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,48300,30,70,3034000,630
2026,8,08/11,화,1,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,87400,45,35,2957000,388
2026,8,08/11,화,2,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,23400,40,185,3725000,1850
2026,8,08/11,화,3,9100000022,전기 토스터,MORNING BREW,119000,101200,15,53,4676000,265
2026,8,08/11,화,4,9100000021,드립 커피메이커,MORNING BREW,159000,95400,40,55,5613000,330
2026,8,08/11,화,5,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,64400,35,50,3262000,485
2026,8,08/12,수,1,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,116400,35,55,6411000,605
2026,8,08/12,수,2,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,53100,10,125,5786000,2125
2026,8,08/12,수,3,9100000023,미니 공기청정기,AIRNEST,299000,254200,15,21,4754000,305
2026,8,08/12,수,4,9100000014,벨벳 립 틴트,GLOWMATE,32000,28800,10,89,2946000,801
2026,8,08/12,수,5,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,26000,50,181,3948000,3077
2026,8,08/12,수,6,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,158400,20,60,8518000,300
2026,8,08/12,수,7,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,146300,30,39,6672000,390
2026,8,08/12,수,8,9100000009,레더 미니 숄더백,ATELIER BAG,329000,197400,40,15,3787000,202
2026,8,08/14,금,1,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,74200,25,50,3660000,850
2026,8,08/14,금,2,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,188100,10,31,6191000,381
2026,8,08/14,금,3,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,107400,40,80,7361000,1200
2026,8,08/14,금,4,9100000014,벨벳 립 틴트,GLOWMATE,32000,17600,45,335,5337000,2010
2026,8,08/14,금,5,9100000003,남성 클래식 셔츠,NORDEN,129000,103200,20,33,2869000,495
2026,8,08/15,토,1,9100000022,전기 토스터,MORNING BREW,119000,77400,35,81,5706000,1134
2026,8,08/15,토,2,9100000024,무선 서큘레이터,AIRNEST,189000,141800,25,37,5963000,296
2026,8,08/15,토,3,9100000014,벨벳 립 틴트,GLOWMATE,32000,20800,35,225,4146000,3150
2026,8,08/15,토,4,9100000020,세라믹 냄비 세트,HOME TABLE,249000,149400,40,57,7992000,399
2026,8,08/15,토,5,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,39000,25,84,3576000,504
2026,8,08/15,토,6,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,27000,40,131,3652000,1179
2026,8,08/15,토,7,9100000003,남성 클래식 셔츠,NORDEN,129000,77400,40,43,3340000,387
2026,8,08/16,일,1,9100000022,전기 토스터,MORNING BREW,119000,107100,10,28,3505000,364
2026,8,08/16,일,2,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,21400,45,107,2162000,1605
2026,8,08/16,일,3,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,95400,40,41,4211000,479
2026,8,08/16,일,4,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,142800,15,56,7090000,672
2026,8,08/16,일,5,9100000003,남성 클래식 셔츠,NORDEN,129000,83800,35,46,3564000,828
2026,8,08/16,일,6,9100000012,진정 세럼,PURELAB,59000,38400,35,102,4515000,1122
2026,8,08/16,일,7,9100000024,무선 서큘레이터,AIRNEST,189000,113400,40,34,4651000,272
2026,8,08/16,일,8,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,36400,30,114,3674000,1824
2026,8,08/17,월,1,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,30,5014000,510
2026,8,08/17,월,2,9100000002,여성 울 블렌드 가디건,LUMEN,219000,109500,50,39,4661000,429
2026,8,08/17,월,3,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,87400,45,37,3040000,518
2026,8,08/17,월,4,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,128700,35,72,9204000,792
2026,8,08/17,월,5,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,134400,20,30,4772000,480
2026,8,08/17,월,6,9100000012,진정 세럼,PURELAB,59000,32500,45,157,5622000,1884
2026,8,08/17,월,7,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,51800,25,113,5037000,1808
2026,8,08/17,월,8,9100000021,드립 커피메이커,MORNING BREW,159000,87400,45,35,3279000,175
2026,8,08/18,화,1,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,36400,30,129,5800000,2064
2026,8,08/18,화,2,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,33200,15,109,3722000,654
2026,8,08/18,화,3,9100000024,무선 서큘레이터,AIRNEST,189000,132300,30,48,6011000,624
2026,8,08/18,화,4,9100000003,남성 클래식 셔츠,NORDEN,129000,116100,10,21,2522000,357
2026,8,08/18,화,5,9100000011,수분 장벽 크림,PURELAB,68000,47600,30,186,7970000,1674
2026,8,08/19,수,1,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,59400,40,78,5071000,936
2026,8,08/19,수,2,9100000022,전기 토스터,MORNING BREW,119000,77400,35,44,3842000,704
2026,8,08/19,수,3,9100000010,데일리 토트백,ATELIER BAG,259000,194200,25,16,3480000,411
2026,8,08/19,수,4,9100000009,레더 미니 숄더백,ATELIER BAG,329000,181000,45,35,5950000,377
2026,8,08/19,수,5,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,113400,40,45,4950000,450
2026,8,08/19,수,6,9100000014,벨벳 립 틴트,GLOWMATE,32000,20800,35,172,3664000,2064
2026,8,08/19,수,7,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,98500,45,45,4113000,675
2026,8,08/19,수,8,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,48300,30,91,4114000,1274
2026,8,08/20,목,1,9100000003,남성 클래식 셔츠,NORDEN,129000,83800,35,45,3796000,419
2026,8,08/20,목,2,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,143200,20,49,6770000,539
2026,8,08/20,목,3,9100000024,무선 서큘레이터,AIRNEST,189000,170100,10,27,5009000,432
2026,8,08/20,목,4,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,29200,25,105,3012000,1155
2026,8,08/20,목,5,9100000012,진정 세럼,PURELAB,59000,50200,15,79,4472000,474
2026,8,08/20,목,6,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,18,3821000,476
2026,8,08/20,목,7,9100000021,드립 커피메이커,MORNING BREW,159000,95400,40,57,5821000,456
2026,8,08/22,토,1,9100000021,드립 커피메이커,MORNING BREW,159000,79500,50,81,6736000,1458
2026,8,08/22,토,2,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,87400,45,50,4739000,600
2026,8,08/22,토,3,9100000022,전기 토스터,MORNING BREW,119000,95200,20,39,4625000,702
2026,8,08/22,토,4,9100000024,무선 서큘레이터,AIRNEST,189000,104000,45,51,4968000,306
2026,8,08/22,토,5,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,35400,40,160,5862000,2400
2026,8,08/22,토,6,9100000023,미니 공기청정기,AIRNEST,299000,224200,25,17,3718000,406
2026,8,08/22,토,7,9100000011,수분 장벽 크림,PURELAB,68000,40800,40,199,8725000,1592
2026,8,08/23,일,1,9100000022,전기 토스터,MORNING BREW,119000,59500,50,116,6063000,812
2026,8,08/23,일,2,9100000003,남성 클래식 셔츠,NORDEN,129000,83800,35,41,3865000,492
2026,8,08/23,일,3,9100000012,진정 세럼,PURELAB,59000,44200,25,119,5732000,595
2026,8,08/23,일,4,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,104000,45,49,4746000,588
2026,8,08/23,일,5,9100000020,세라믹 냄비 세트,HOME TABLE,249000,199200,20,35,7041000,409
2026,8,08/23,일,6,9100000021,드립 커피메이커,MORNING BREW,159000,103400,35,76,6750000,608
2026,8,08/23,일,7,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,44200,15,50,2726000,750
2026,8,08/23,일,8,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,22500,50,185,3632000,1110
2026,8,08/24,월,1,9100000023,미니 공기청정기,AIRNEST,299000,269100,10,20,4810000,249
2026,8,08/24,월,2,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,27000,40,170,4202000,850
